ticker,date,close,rendement,volatilite,lag1,lag2,lag3,lag4,lag5,vol_moy_5j,vol_moy_10j,vol_moy_20j
NVDA,1999-03-16,0.392108,-0.0347173205320399,0.0347173205320399,0.0405900609630479,0.0176947164449137,0.0451360761257442,0.0162729549420655,0.0329890209819239,0.030536565891539035,0.0325348968961251,0.03222289639939377
NVDA,1999-03-17,0.394424,0.0058891607554772,0.0058891607554772,0.0347173205320399,0.0405900609630479,0.0176947164449137,0.0451360761257442,0.0162729549420655,0.03088222580156224,0.03493573396033104,0.03366803378784701
NVDA,1999-03-18,0.401366,0.0174472564330176,0.0174472564330176,0.0058891607554772,0.0347173205320399,0.0405900609630479,0.0176947164449137,0.0451360761257442,0.028805466964244575,0.02868517027360446,0.03131584230814491
NVDA,1999-03-19,0.401366,0.0,0.0,0.0174472564330176,0.0058891607554772,0.0347173205320399,0.0405900609630479,0.0176947164449137,0.023267703025699256,0.028057512643904603,0.03159516107538517
NVDA,1999-03-22,0.389812,-0.0292091576195028,0.0292091576195028,0.0,0.0174472564330176,0.0058891607554772,0.0347173205320399,0.0405900609630479,0.01972875973671652,0.02276421360895268,0.029832284250468605
NVDA,1999-03-23,0.364653,-0.0667183551541188,0.0667183551541188,0.0292091576195028,0.0,0.0174472564330176,0.0058891607554772,0.0347173205320399,0.0174525790680075,0.023994572479773272,0.031002013493294983
NVDA,1999-03-24,0.362383,-0.0062445528871846,0.0062445528871846,0.0667183551541188,0.0292091576195028,0.0,0.0174472564330176,0.0058891607554772,0.023852785992423277,0.02736750589699276,0.0321006779708698
NVDA,1999-03-25,0.36692,0.0124421770651889,0.0124421770651889,0.0062445528871846,0.0667183551541188,0.0292091576195028,0.0,0.0174472564330176,0.023923864418764755,0.02636466569150467,0.028474560223444266
NVDA,1999-03-26,0.401366,0.0897298885956172,0.0897298885956172,0.0124421770651889,0.0062445528871846,0.0667183551541188,0.0292091576195028,0.0,0.022922848545199014,0.023095275785449138,0.027548609730624406
NVDA,1999-03-29,0.412802,0.0280943298797843,0.0280943298797843,0.0897298885956172,0.0124421770651889,0.0062445528871846,0.0667183551541188,0.0292091576195028,0.04086882626432246,0.030298793000519485,0.029644818114699812
NVDA,1999-03-30,0.378475,-0.086818038618914,0.086818038618914,0.0280943298797843,0.0897298885956172,0.0124421770651889,0.0062445528871846,0.0667183551541188,0.040645860716378754,0.02904921989219313,0.030792058394159116
NVDA,1999-03-31,0.403614,0.0643089551896157,0.0643089551896157,0.086818038618914,0.0280943298797843,0.0897298885956172,0.0124421770651889,0.0062445528871846,0.04466579740933781,0.03425929170088054,0.03459751283060579
NVDA,1999-04-01,0.392108,-0.0289216636389808,0.0289216636389808,0.0643089551896157,0.086818038618914,0.0280943298797843,0.0897298885956172,0.0124421770651889,0.05627867786982401,0.04010127114429439,0.03439322070894942
NVDA,1999-04-05,0.380673,-0.0295965731610243,0.0295965731610243,0.0289216636389808,0.0643089551896157,0.086818038618914,0.0280943298797843,0.0897298885956172,0.0595745751845824,0.04124871186489071,0.034653112254397656
NVDA,1999-04-06,0.369277,-0.0303936989576832,0.0303936989576832,0.0295965731610243,0.0289216636389808,0.0643089551896157,0.086818038618914,0.0280943298797843,0.04754791209766381,0.04420836918099314,0.03348629139497291
NVDA,1999-04-07,0.401366,0.0833266893072023,0.0833266893072023,0.0303936989576832,0.0295965731610243,0.0289216636389808,0.0643089551896157,0.086818038618914,0.0480077859132436,0.04432682331481118,0.03416069789729222
NVDA,1999-04-08,0.408209,0.0169055689112969,0.0169055689112969,0.0833266893072023,0.0303936989576832,0.0295965731610243,0.0289216636389808,0.0643089551896157,0.04730951605090126,0.04598765673011953,0.03667758131355615
NVDA,1999-04-09,0.401366,-0.0169055689112968,0.0169055689112968,0.0169055689112969,0.0833266893072023,0.0303936989576832,0.0295965731610243,0.0289216636389808,0.0378288387952375,0.04705375833253076,0.03670921201201772
NVDA,1999-04-12,0.385215,-0.0410721092613065,0.0410721092613065,0.0169055689112968,0.0169055689112969,0.0833266893072023,0.0303936989576832,0.0295965731610243,0.0354256198497007,0.04750009751714155,0.035297686651295346
NVDA,1999-04-13,0.369277,-0.0422545800458958,0.0422545800458958,0.0410721092613065,0.0169055689112968,0.0169055689112969,0.0833266893072023,0.0303936989576832,0.03772072706975714,0.04263431958371049,0.03646655629211498
NVDA,1999-04-14,0.357761,-0.0316818742371503,0.0316818742371503,0.0422545800458958,0.0410721092613065,0.0169055689112968,0.0169055689112969,0.0833266893072023,0.04009290328739966,0.04405034460032163,0.03654978224625738
NVDA,1999-04-15,0.36692,0.0252786749487354,0.0252786749487354,0.0316818742371503,0.0422545800458958,0.0410721092613065,0.0169055689112968,0.0169055689112969,0.029763940273389255,0.038536728162145255,0.0363980099315129
NVDA,1999-04-16,0.380673,0.0367968982460982,0.0367968982460982,0.0252786749487354,0.0316818742371503,0.0422545800458958,0.0410721092613065,0.0169055689112968,0.03143856148087695,0.03463370013805723,0.03736748564117581
NVDA,1999-04-19,0.362383,-0.0492390753112871,0.0492390753112871,0.0367968982460982,0.0252786749487354,0.0316818742371503,0.0422545800458958,0.0410721092613065,0.03541682734783723,0.03542122359876897,0.03833496773182984
NVDA,1999-04-20,0.355414,-0.0194183563974661,0.0194183563974661,0.0492390753112871,0.0367968982460982,0.0252786749487354,0.0316818742371503,0.0422545800458958,0.03705022055783336,0.03738547381379525,0.040796921497394195
NVDA,1999-04-21,0.362383,0.0194183563974661,0.0194183563974661,0.0194183563974661,0.0492390753112871,0.0367968982460982,0.0252786749487354,0.0316818742371503,0.032482975828147416,0.036287939557773534,0.04030738143629236
NVDA,1999-04-22,0.346275,-0.0454684065151036,0.0454684065151036,0.0194183563974661,0.0194183563974661,0.0492390753112871,0.0367968982460982,0.0252786749487354,0.03003027226021058,0.029897106266799922,0.03794238149845972
NVDA,1999-04-23,0.330246,-0.0473954257684151,0.0473954257684151,0.0454684065151036,0.0194183563974661,0.0194183563974661,0.0492390753112871,0.0367968982460982,0.034068218573484216,0.03275339002718059,0.03990357417985567
NVDA,1999-04-26,0.311908,-0.0571295587613725,0.0571295587613725,0.0473954257684151,0.0454684065151036,0.0194183563974661,0.0194183563974661,0.0492390753112871,0.036187924077947596,0.03580237571289242,0.04165123661501699
NVDA,1999-04-27,0.346275,0.1045249845297875,0.1045249845297875,0.0571295587613725,0.0473954257684151,0.0454684065151036,0.0194183563974661,0.0194183563974661,0.037766020767964675,0.037408120662899016,0.04002122012330475
NVDA,1999-04-28,0.343949,-0.0067398664926969,0.0067398664926969,0.1045249845297875,0.0571295587613725,0.0473954257684151,0.0454684065151036,0.0194183563974661,0.05478734639442895,0.04363516111128819,0.04384275285580491
NVDA,1999-04-29,0.343949,0.0,0.0,0.0067398664926969,0.1045249845297875,0.0571295587613725,0.0473954257684151,0.0454684065151036,0.05225164841347511,0.04114096033684285,0.039838844249494056
NVDA,1999-04-30,0.348642,0.0135522171878014,0.0135522171878014,0.0,0.0067398664926969,0.1045249845297875,0.0571295587613725,0.0473954257684151,0.0431579671104544,0.03861309284196931,0.03662339649001327
NVDA,1999-05-03,0.35092,0.0065126695039162,0.0065126695039162,0.0135522171878014,0.0,0.0067398664926969,0.1045249845297875,0.0571295587613725,0.036389325394331665,0.03628862473613963,0.0358549241674543
NVDA,1999-05-04,0.332593,-0.0536387570246963,0.0536387570246963,0.0065126695039162,0.0135522171878014,0.0,0.0067398664926969,0.1045249845297875,0.026265947542840395,0.03201598415540254,0.034700728984598896
NVDA,1999-05-05,0.339413,0.0202981347185507,0.0202981347185507,0.0536387570246963,0.0065126695039162,0.0135522171878014,0.0,0.0067398664926969,0.016088702041822157,0.035438024218125565,0.03586298188794955
NVDA,1999-05-06,0.332593,-0.0202981347185508,0.0202981347185508,0.0202981347185507,0.0536387570246963,0.0065126695039162,0.0135522171878014,0.0,0.018800355686992915,0.03552600205023402,0.03271155415851697
NVDA,1999-05-07,0.334858,0.0067870411297894,0.0067870411297894,0.0202981347185508,0.0202981347185507,0.0536387570246963,0.0065126695039162,0.0135522171878014,0.022859982630703077,0.03300897487057874,0.032881182448879664
NVDA,1999-05-10,0.334858,0.0,0.0,0.0067870411297894,0.0202981347185508,0.0202981347185507,0.0536387570246963,0.0065126695039162,0.021506947419100676,0.028948136406716167,0.03237525605980429
NVDA,1999-05-11,0.353266,0.0535147528749764,0.0535147528749764,0.0,0.0067870411297894,0.0202981347185508,0.0202981347185507,0.0536387570246963,0.020204413518317435,0.023235180530578922,0.03032165059673897
NVDA,1999-05-12,0.362383,0.0254803493360131,0.0254803493360131,0.0535147528749764,0.0,0.0067870411297894,0.0202981347185508,0.0202981347185507,0.020179612688373455,0.01813415736509781,0.030884659238193002
NVDA,1999-05-13,0.362383,0.0,0.0,0.0254803493360131,0.0535147528749764,0.0,0.0067870411297894,0.0202981347185508,0.021216055611865937,0.02000820564942943,0.030574582993136146
NVDA,1999-05-14,0.343949,-0.0522082730078005,0.0522082730078005,0.0,0.0254803493360131,0.0535147528749764,0.0,0.0067870411297894,0.017156428668155775,0.02000820564942943,0.02931064924569937
NVDA,1999-05-17,0.360028,0.0456884156349336,0.0456884156349336,0.0522082730078005,0.0,0.0254803493360131,0.0535147528749764,0.0,0.026240675043757995,0.023873811231429343,0.03008121798378448
NVDA,1999-05-18,0.378475,0.0499682142945434,0.0499682142945434,0.0456884156349336,0.0522082730078005,0.0,0.0254803493360131,0.0535147528749764,0.035378358170744716,0.02779138584453108,0.02990368499996681
NVDA,1999-05-19,0.360028,-0.0499682142945435,0.0499682142945435,0.0499682142945434,0.0456884156349336,0.0522082730078005,0.0,0.0254803493360131,0.03466905045465811,0.027424331571515793,0.03143117789482068
NVDA,1999-05-20,0.332593,-0.0792622859679122,0.0792622859679122,0.0499682142945435,0.0499682142945434,0.0456884156349336,0.0522082730078005,0.0,0.0395666234463642,0.030391339529115068,0.03295867078967455
NVDA,1999-05-21,0.325631,-0.021154681793967,0.021154681793967,0.0792622859679122,0.0499682142945435,0.0499682142945434,0.0456884156349336,0.0522082730078005,0.05541908063994664,0.03628775465405121,0.034648364762314976
NVDA,1999-05-24,0.323345,-0.0070449737889308,0.0070449737889308,0.021154681793967,0.0792622859679122,0.0499682142945435,0.0499682142945434,0.0456884156349336,0.04920836239717993,0.03772451872046897,0.03333632756359257
NVDA,1999-05-25,0.325631,0.0070449737889308,0.0070449737889308,0.0070449737889308,0.021154681793967,0.0792622859679122,0.0499682142945435,0.0499682142945434,0.04147967402797937,0.03842901609936205,0.030832098314970486
NVDA,1999-05-26,0.325631,0.0,0.0,0.0070449737889308,0.0070449737889308,0.021154681793967,0.0792622859679122,0.0499682142945435,0.032895025926856857,0.033782038190757493,0.025958097777927652
NVDA,1999-05-27,0.323345,-0.0070449737889308,0.0070449737889308,0.0,0.0070449737889308,0.0070449737889308,0.021154681793967,0.0792622859679122,0.022901383067948155,0.031234003257156185,0.025621104453292805
NVDA,1999-05-28,0.325631,0.0070449737889308,0.0070449737889308,0.0070449737889308,0.0,0.0070449737889308,0.0070449737889308,0.021154681793967,0.008457920632151875,0.031938500636049263,0.025973353142739342
NVDA,1999-06-01,0.327928,0.0070292336511738,0.0070292336511738,0.0070449737889308,0.0070449737889308,0.0,0.0070449737889308,0.0070449737889308,0.005635979031144635,0.02742217071416229,0.025647990972795815
NVDA,1999-06-02,0.314216,-0.0427134245887093,0.0427134245887093,0.0070292336511738,0.0070449737889308,0.0070449737889308,0.0,0.0070449737889308,0.005632831003593235,0.02355625251578631,0.025673819180158697
NVDA,1999-06-03,0.323345,0.0286392171486046,0.0286392171486046,0.0427134245887093,0.0070292336511738,0.0070449737889308,0.0070449737889308,0.0,0.012766521163548936,0.022830773545202902,0.025127552558359346
NVDA,1999-06-04,0.325631,0.0070449737889308,0.0070449737889308,0.0286392171486046,0.0427134245887093,0.0070292336511738,0.0070449737889308,0.0070449737889308,0.018494364593269856,0.02069787383060901,0.025544606679862036
NVDA,1999-06-07,0.330246,0.0140729928512276,0.0140729928512276,0.0070449737889308,0.0286392171486046,0.0427134245887093,0.0070292336511738,0.0070449737889308,0.018494364593269856,0.01347614261271087,0.02488194863338104
NVDA,1999-06-08,0.337257,0.0210074196953539,0.0210074196953539,0.0140729928512276,0.0070449737889308,0.0286392171486046,0.0427134245887093,0.0070292336511738,0.019899968405729215,0.012767973718436932,0.02524624621945295
NVDA,1999-06-09,0.343949,0.019648139580364,0.019648139580364,0.0210074196953539,0.0140729928512276,0.0070449737889308,0.0286392171486046,0.0427134245887093,0.022695605614565233,0.01416421830907924,0.026296617204220645
NVDA,1999-06-10,0.343949,0.0,0.0,0.019648139580364,0.0210074196953539,0.0140729928512276,0.0070449737889308,0.0286392171486046,0.018082548612896175,0.01542453488822256,0.024603286539490028
NVDA,1999-06-11,0.337257,-0.0196481395803641,0.0196481395803641,0.0,0.019648139580364,0.0210074196953539,0.0140729928512276,0.0070449737889308,0.012354705183175255,0.01542453488822256,0.02332926907268937
NVDA,1999-06-14,0.325631,-0.0350804125465815,0.0350804125465815,0.0196481395803641,0.0,0.019648139580364,0.0210074196953539,0.0140729928512276,0.014875338341461913,0.01668485146736589,0.024311676051707577
NVDA,1999-06-15,0.325631,0.0,0.0,0.0350804125465815,0.0196481395803641,0.0,0.019648139580364,0.0210074196953539,0.019076822280532695,0.01948839534313096,0.023455283028646624
NVDA,1999-06-16,0.334858,0.0279417229237565,0.0279417229237565,0.0,0.0350804125465815,0.0196481395803641,0.0,0.019648139580364,0.014875338341461913,0.018785471978013578,0.021170862246899947
NVDA,1999-06-17,0.325631,-0.0279417229237566,0.0279417229237566,0.0279417229237565,0.0,0.0350804125465815,0.0196481395803641,0.0,0.016534055010140415,0.0173083018115183,0.0200695376783606
NVDA,1999-06-18,0.311908,-0.0430565659101449,0.0430565659101449,0.0279417229237566,0.0279417229237565,0.0,0.0350804125465815,0.0196481395803641,0.022122399594891734,0.017238552389033497,0.018968213109821254
NVDA,1999-06-21,0.330246,0.0571295587613725,0.0571295587613725,0.0430565659101449,0.0279417229237566,0.0279417229237565,0.0,0.0350804125465815,0.0268040848608479,0.020839711601154907,0.01715792710693289
NVDA,1999-06-22,0.323345,-0.0211179666401585,0.0211179666401585,0.0571295587613725,0.0430565659101449,0.0279417229237566,0.0279417229237565,0.0,0.031213914103806095,0.0251453681921694,0.018956670955303165
NVDA,1999-06-23,0.330246,0.0211179666401584,0.0211179666401584,0.0211179666401585,0.0571295587613725,0.0430565659101449,0.0279417229237566,0.0279417229237565,0.035437507431837795,0.02515642288664986,0.01966032059786455
NVDA,1999-06-24,0.323345,-0.0211179666401585,0.0211179666401585,0.0211179666401584,0.0211179666401585,0.0571295587613725,0.0430565659101449,0.0279417229237566,0.03407275617511817,0.0253034055926293,0.02036397024042593
NVDA,1999-06-25,0.327928,0.0140742074401048,0.0140742074401048,0.0211179666401585,0.0211179666401584,0.0211179666401585,0.0571295587613725,0.0430565659101449,0.03270800491839856,0.02741520225664515,0.021419868572433855
NVDA,1999-06-28,0.332593,0.0141254481427932,0.0141254481427932,0.0140742074401048,0.0211179666401585,0.0211179666401584,0.0211179666401585,0.0571295587613725,0.026911533224390532,0.026857809042619217,0.021771330254992553
NVDA,1999-06-29,0.334858,0.0067870411297894,0.0067870411297894,0.0141254481427932,0.0140742074401048,0.0211179666401585,0.0211179666401584,0.0211179666401585,0.018310711100674677,0.02476231260224039,0.022125353972685675
NVDA,1999-06-30,0.364653,0.0852396550981743,0.0852396550981743,0.0067870411297894,0.0141254481427932,0.0140742074401048,0.0211179666401585,0.0211179666401584,0.015444525998600855,0.02544101671521933,0.022113244346616455
NVDA,1999-07-01,0.346275,-0.0517129594022881,0.0517129594022881,0.0852396550981743,0.0067870411297894,0.0141254481427932,0.0140742074401048,0.0211179666401585,0.028268863690204038,0.031170809932661116,0.02423955587208971
NVDA,1999-07-02,0.371564,0.0704878668216773,0.0704878668216773,0.0517129594022881,0.0852396550981743,0.0067870411297894,0.0141254481427932,0.0140742074401048,0.034387862242629956,0.033547933580514264,0.025393242984773877
NVDA,1999-07-06,0.373859,0.0061575970997161,0.0061575970997161,0.0704878668216773,0.0517129594022881,0.0852396550981743,0.0067870411297894,0.0141254481427932,0.04567059411894446,0.0362910636716675,0.02856538763641121
NVDA,1999-07-07,0.364653,-0.024932504519105,0.024932504519105,0.0061575970997161,0.0704878668216773,0.0517129594022881,0.0852396550981743,0.0067870411297894,0.04407702391032904,0.03119386750550186,0.02816961784883563
NVDA,1999-07-08,0.373859,0.0249325045191051,0.0249325045191051,0.024932504519105,0.0061575970997161,0.0704878668216773,0.0517129594022881,0.0852396550981743,0.04770611658819216,0.03157532129339651,0.028365872090023187
NVDA,1999-07-09,0.40596,0.0823759115980618,0.0823759115980618,0.0249325045191051,0.024932504519105,0.0061575970997161,0.0704878668216773,0.0517129594022881,0.03564468647237832,0.03195677508129118,0.028630090336960245
NVDA,1999-07-12,0.424227,0.0440140567465039,0.0440140567465039,0.0823759115980618,0.0249325045191051,0.024932504519105,0.0061575970997161,0.0704878668216773,0.04177727691153306,0.03808256957708151,0.032748885916863334
NVDA,1999-07-13,0.424227,0.0,0.0,0.0440140567465039,0.0823759115980618,0.0249325045191051,0.024932504519105,0.0061575970997161,0.036482514896498376,0.04107655450772142,0.033967181775170316
NVDA,1999-07-14,0.408209,-0.0384893911787523,0.0384893911787523,0.0,0.0440140567465039,0.0823759115980618,0.0249325045191051,0.024932504519105,0.03525099547655515,0.0396640096934421,0.03221316114784124
NVDA,1999-07-15,0.410485,0.0055600892725847,0.0055600892725847,0.0384893911787523,0.0,0.0440140567465039,0.0823759115980618,0.0249325045191051,0.03796237280848462,0.042834244698338395,0.03413763070677887
NVDA,1999-07-16,0.419733,0.0222794074187408,0.0222794074187408,0.0055600892725847,0.0384893911787523,0.0,0.0440140567465039,0.0823759115980618,0.034087889759180534,0.03486628811577944,0.03301854902422027
NVDA,1999-07-19,0.408209,-0.0278394966913256,0.0278394966913256,0.0222794074187408,0.0055600892725847,0.0384893911787523,0.0,0.0440140567465039,0.022068588923316333,0.0319229329174247,0.03273543324896948
NVDA,1999-07-20,0.401366,-0.0169055689112968,0.0169055689112968,0.0278394966913256,0.0222794074187408,0.0055600892725847,0.0384893911787523,0.0,0.01883367691228067,0.02765809590438953,0.03197457978802852
NVDA,1999-07-21,0.389812,-0.0292091576195028,0.0292091576195028,0.0169055689112968,0.0278394966913256,0.0222794074187408,0.0055600892725847,0.0384893911787523,0.022214790694540035,0.0287328930855476,0.029963380295524734
NVDA,1999-07-22,0.371564,-0.0479434477347298,0.0479434477347298,0.0292091576195028,0.0169055689112968,0.0278394966913256,0.0222794074187408,0.0055600892725847,0.020358743982690136,0.029160558395587382,0.03036793984449195
NVDA,1999-07-23,0.371564,0.0,0.0,0.0479434477347298,0.0292091576195028,0.0169055689112968,0.0278394966913256,0.0222794074187408,0.02883541567511915,0.03146165271714985,0.03170921389922052
NVDA,1999-07-26,0.373859,0.0061575970997161,0.0061575970997161,0.0,0.0479434477347298,0.0292091576195028,0.0169055689112968,0.0278394966913256,0.024379534191370993,0.023224061557343672,0.03065331556721259
NVDA,1999-07-27,0.373859,0.0,0.0,0.0061575970997161,0.0,0.0479434477347298,0.0292091576195028,0.0169055689112968,0.020043154273049098,0.01943841559266489,0.030257485050193156
NVDA,1999-07-28,0.380673,0.0180620179049975,0.0180620179049975,0.0,0.0061575970997161,0.0,0.0479434477347298,0.0292091576195028,0.016662040490789735,0.01943841559266489,0.0295512126430535
NVDA,1999-07-29,0.382958,0.0059845837055199,0.0059845837055199,0.0180620179049975,0.0,0.0061575970997161,0.0,0.0479434477347298,0.014432612547888673,0.01739567826528941,0.0301149614818139
NVDA,1999-07-30,0.385215,0.0058762973826924,0.0058762973826924,0.0059845837055199,0.0180620179049975,0.0,0.0061575970997161,0.0,0.006040839742046695,0.017438127708582933,0.02615220791218118
NVDA,1999-08-02,0.387534,0.0060019669040214,0.0060019669040214,0.0058762973826924,0.0059845837055199,0.0180620179049975,0.0,0.0061575970997161,0.007216099218585174,0.01579781670497809,0.023860374811201394
NVDA,1999-08-03,0.378475,-0.0236535663818445,0.0236535663818445,0.0060019669040214,0.0058762973826924,0.0059845837055199,0.0180620179049975,0.0,0.007184973179446235,0.013614063726247669,0.0206360798153186
NVDA,1999-08-04,0.378475,0.0,0.0,0.0236535663818445,0.0060019669040214,0.0058762973826924,0.0059845837055199,0.0180620179049975,0.011915686455815134,0.014288863473302441,0.021510878279425022
NVDA,1999-08-05,0.385215,0.0176515994778231,0.0176515994778231,0.0,0.0236535663818445,0.0060019669040214,0.0058762973826924,0.0059845837055199,0.008303282874815635,0.011367947711352161,0.020264253053469773
NVDA,1999-08-06,0.385215,0.0,0.0,0.0176515994778231,0.0,0.0236535663818445,0.0060019669040214,0.0058762973826924,0.010636686029276273,0.00833876288566149,0.01990020780140567
NVDA,1999-08-09,0.385215,0.0,0.0,0.0,0.0176515994778231,0.0,0.0236535663818445,0.0060019669040214,0.009461426552737795,0.008338762885661492,0.015781412221502582
NVDA,1999-08-10,0.392108,0.0177356920728118,0.0177356920728118,0.0,0.0,0.0176515994778231,0.0,0.0236535663818445,0.008261033171933515,0.00772300317568988,0.013580709384177384
NVDA,1999-08-11,0.417406,0.062522057191735,0.062522057191735,0.0177356920728118,0.0,0.0,0.0176515994778231,0.0,0.0070774583101269745,0.009496572382971061,0.014467493987817975
NVDA,1999-08-12,0.43807,0.0483193457182995,0.0483193457182995,0.062522057191735,0.0177356920728118,0.0,0.0,0.0176515994778231,0.019581869748473972,0.01394257631164481,0.01566912728846711
NVDA,1999-08-13,0.433555,-0.0103600525067525,0.0103600525067525,0.0483193457182995,0.062522057191735,0.0177356920728118,0.0,0.0,0.02571541899656925,0.01817605251292277,0.01780709011075285
NVDA,1999-08-16,0.417406,-0.0379592932115469,0.0379592932115469,0.0103600525067525,0.0483193457182995,0.062522057191735,0.0177356920728118,0.0,0.027787429497919753,0.01862442802532878,0.017211122365153438
NVDA,1999-08-17,0.417406,0.0,0.0,0.0379592932115469,0.0103600525067525,0.0483193457182995,0.062522057191735,0.0177356920728118,0.035379288140229136,0.02182016065608133,0.0177171121911645
NVDA,1999-08-18,0.426566,0.0217077336676099,0.0217077336676099,0.0,0.0379592932115469,0.0103600525067525,0.0483193457182995,0.062522057191735,0.03183214972566678,0.019454804017896878,0.01687183374559966
NVDA,1999-08-19,0.518248,0.1946867892591791,0.1946867892591791,0.0217077336676099,0.0,0.0379592932115469,0.0103600525067525,0.0483193457182995,0.023669285020841757,0.021625577384657868,0.016496762548005015
NVDA,1999-08-20,0.513755,-0.0087073940439189,0.0087073940439189,0.1946867892591791,0.0217077336676099,0.0,0.0379592932115469,0.0103600525067525,0.05294277372901768,0.03932909636279347,0.02383392962422748
NVDA,1999-08-23,0.481535,-0.0647675800148149,0.0647675800148149,0.0087073940439189,0.1946867892591791,0.0217077336676099,0.0,0.0379592932115469,0.052612242036450964,0.04019983576718535,0.024269299326423424
NVDA,1999-08-24,0.479269,-0.004716891689385,0.004716891689385,0.0647675800148149,0.0087073940439189,0.1946867892591791,0.0217077336676099,0.0,0.05797389939710455,0.04667659376866685,0.027199798472178367
NVDA,1999-08-25,0.477052,-0.0046365267972567,0.0046365267972567,0.004716891689385,0.0647675800148149,0.0087073940439189,0.1946867892591791,0.0217077336676099,0.05891727773498155,0.045374713730324166,0.02743564305664762
NVDA,1999-08-26,0.47008,-0.0147226066362132,0.0147226066362132,0.0046365267972567,0.004716891689385,0.0647675800148149,0.0087073940439189,0.1946867892591791,0.05550303636091092,0.039586160690876344,0.02676436850126058
NVDA,1999-08-27,0.497685,0.0570644537870846,0.0570644537870846,0.0147226066362132,0.0046365267972567,0.004716891689385,0.0647675800148149,0.0087073940439189,0.01951019983631774,0.036226486782667704,0.02720126964779524
NVDA,1999-08-30,0.495358,-0.0046866132871402,0.0046866132871402,0.0570644537870846,0.0147226066362132,0.0046365267972567,0.004716891689385,0.0647675800148149,0.029181611784950878,0.04089692691070092,0.029760677468014852
NVDA,1999-08-31,0.536626,0.0800206565562505,0.0800206565562505,0.0046866132871402,0.0570644537870846,0.0147226066362132,0.0046365267972567,0.004716891689385,0.017165418439415943,0.03756965891826025,0.029694909787170792
NVDA,1999-09-01,0.511458,-0.0480359194583049,0.0480359194583049,0.0800206565562505,0.0046866132871402,0.0570644537870846,0.0147226066362132,0.0046365267972567,0.03222617141278904,0.045571724573885294,0.03251326429589109
