ticker,date,close,rendement,volatilite
NVDA,1999-09-20,0.449515,-0.03502020615800556,0.03502020615800556
NVDA,1999-09-21,0.40596,-0.10191459118584614,0.10191459118584614
NVDA,1999-09-22,0.41509,0.02224073160761008,0.02224073160761008
NVDA,1999-09-23,0.380673,-0.0865546253006743,0.0865546253006743
NVDA,1999-09-24,0.346275,-0.09470748182639083,0.09470748182639083
NVDA,1999-09-27,0.36692,0.05791058358029249,0.05791058358029249
NVDA,1999-09-28,0.401366,0.08972988859561724,0.08972988859561724
NVDA,1999-09-29,0.369277,-0.08332668930720243,0.08332668930720243
NVDA,1999-09-30,0.36692,-0.006403199288414926,0.006403199288414926
NVDA,1999-10-01,0.364653,-0.006197624178004323,0.006197624178004323
NVDA,1999-10-04,0.373859,0.024932504519105118,0.024932504519105118
NVDA,1999-10-05,0.408209,0.08790057716581347,0.08790057716581347
NVDA,1999-10-06,0.458695,0.1166062030247352,0.1166062030247352
NVDA,1999-10-07,0.426566,-0.0726183982651818,0.0726183982651818
NVDA,1999-10-08,0.449515,0.05240212085854118,0.05240212085854118
NVDA,1999-10-11,0.43807,-0.02579050880785165,0.02579050880785165
NVDA,1999-10-12,0.431159,-0.015901783372486513,0.015901783372486513
NVDA,1999-10-13,0.419733,-0.026858136746430648,0.026858136746430648
NVDA,1999-10-14,0.410485,-0.022279407418740963,0.022279407418740963
NVDA,1999-10-15,0.408209,-0.005560089272584686,0.005560089272584686
NVDA,1999-10-18,0.387534,-0.051975711268581984,0.051975711268581984
NVDA,1999-10-19,0.371564,-0.042082462996947435,0.042082462996947435
NVDA,1999-10-20,0.385215,0.03608049609292605,0.03608049609292605
NVDA,1999-10-21,0.401366,0.04107210926130654,0.04107210926130654
NVDA,1999-10-22,0.412802,0.028094329879784365,0.028094329879784365
NVDA,1999-10-25,0.392108,-0.05143074706827913,0.05143074706827913
NVDA,1999-10-26,0.428861,0.08959554505306795,0.08959554505306795
NVDA,1999-10-27,0.410485,-0.04379346968069168,0.04379346968069168
NVDA,1999-10-28,0.392108,-0.04580207537237633,0.04580207537237633
NVDA,1999-10-29,0.4219,0.07323100708171548,0.07323100708171548
NVDA,1999-11-01,0.449515,0.0634009046361705,0.0634009046361705
NVDA,1999-11-02,0.477052,0.0594562758552622,0.0594562758552622
NVDA,1999-11-03,0.525142,0.09604320258828382,0.09604320258828382
NVDA,1999-11-04,0.557199,0.05925374500630622,0.05925374500630622
NVDA,1999-11-05,0.538924,-0.03334788810430248,0.03334788810430248
NVDA,1999-11-08,0.554904,0.029220566699898115,0.029220566699898115
NVDA,1999-11-09,0.548112,-0.0123154801845095,0.0123154801845095
NVDA,1999-11-10,0.541219,-0.01265564277775769,0.01265564277775769
NVDA,1999-11-11,0.58027,0.069669509612664,0.069669509612664
NVDA,1999-11-12,0.612431,0.05394277054951653,0.05394277054951653
NVDA,1999-11-15,0.598648,-0.022762503704799295,0.022762503704799295
NVDA,1999-11-16,0.72,0.1845774327030754,0.1845774327030754
NVDA,1999-11-17,0.681244,-0.055330673410881576,0.055330673410881576
NVDA,1999-11-18,0.683442,0.00322125661233078,0.00322125661233078
NVDA,1999-11-19,0.818773,0.18066508294640338,0.18066508294640338
NVDA,1999-11-22,0.818773,0.0,0.0
NVDA,1999-11-23,0.759145,-0.07561407816508686,0.07561407816508686
NVDA,1999-11-24,0.736175,-0.03072493778807977,0.03072493778807977
NVDA,1999-11-26,0.731582,-0.006258549599279159,0.006258549599279159
NVDA,1999-11-29,0.704016,-0.03840822943299852,0.03840822943299852
NVDA,1999-11-30,0.662667,-0.060528481606117256,0.060528481606117256
NVDA,1999-12-01,0.694827,0.0473902921491506,0.0473902921491506
NVDA,1999-12-02,0.747662,0.07328811047641728,0.07328811047641728
NVDA,1999-12-03,0.729285,-0.02488640208091627,0.02488640208091627
NVDA,1999-12-06,0.749958,0.027952602851254234,0.027952602851254234
NVDA,1999-12-07,0.72469,-0.03427322775556849,0.03427322775556849
NVDA,1999-12-08,0.756849,0.04341978473519952,0.04341978473519952
NVDA,1999-12-09,0.733879,-0.03081959705293021,0.03081959705293021
NVDA,1999-12-10,0.72469,-0.012600187682269412,0.012600187682269412
NVDA,1999-12-13,0.722491,-0.0030390140451326034,0.0030390140451326034
NVDA,1999-12-14,0.710908,-0.016161936948641854,0.016161936948641854
NVDA,1999-12-15,0.688036,-0.032701864067151046,0.032701864067151046
NVDA,1999-12-16,0.683442,-0.006699366934253488,0.006699366934253488
NVDA,1999-12-17,0.720097,0.05224412994654959,0.05224412994654959
NVDA,1999-12-20,0.779919,0.07980414297930646,0.07980414297930646
NVDA,1999-12-21,0.811881,0.04016370956038059,0.04016370956038059
NVDA,1999-12-22,0.832455,0.02502538864178509,0.02502538864178509
NVDA,1999-12-23,0.887485,0.06401245345871798,0.06401245345871798
NVDA,1999-12-27,0.853229,-0.03936364409284201,0.03936364409284201
NVDA,1999-12-28,0.850831,-0.0028144567478997104,0.0028144567478997104
NVDA,1999-12-29,0.878398,0.031886274928095204,0.031886274928095204
NVDA,1999-12-30,0.887485,0.010291825912646492,0.010291825912646492
NVDA,1999-12-31,0.896574,0.01018921306404095,0.01018921306404095
NVDA,2000-01-03,0.894376,-0.0024545644530090636,0.0024545644530090636
NVDA,2000-01-04,0.871506,-0.025903518791361803,0.025903518791361803
NVDA,2000-01-05,0.841744,-0.03474681960930818,0.03474681960930818
NVDA,2000-01-06,0.786713,-0.0676124240864578,0.0676124240864578
NVDA,2000-01-07,0.800395,0.017241849891310963,0.017241849891310963
NVDA,2000-01-10,0.825663,0.031081344142010536,0.031081344142010536
NVDA,2000-01-11,0.793504,-0.0397281190439751,0.0397281190439751
NVDA,2000-01-12,0.772929,-0.026271386477898753,0.026271386477898753
NVDA,2000-01-13,0.80499,0.04064266054751543,0.04064266054751543
NVDA,2000-01-14,0.839345,0.04179197077899492,0.04179197077899492
NVDA,2000-01-18,0.8761,0.042858413912166535,0.042858413912166535
NVDA,2000-01-19,0.866912,-0.010542767466490063,0.010542767466490063
NVDA,2000-01-20,0.864614,-0.0026543076444525532,0.0026543076444525532
NVDA,2000-01-21,0.855427,-0.010682405086205087,0.010682405086205087
NVDA,2000-01-24,0.816574,-0.04648322043040044,0.04648322043040044
NVDA,2000-01-25,0.809583,-0.008598238755745717,0.008598238755745717
NVDA,2000-01-26,0.777525,-0.0404035024117387,0.0404035024117387
NVDA,2000-01-27,0.736175,-0.05464793567249878,0.05464793567249878
NVDA,2000-01-28,0.715601,-0.028345113142467935,0.028345113142467935
NVDA,2000-01-31,0.708612,-0.009814621973323239,0.009814621973323239
NVDA,2000-02-01,0.72469,0.02243585011773341,0.02243585011773341
NVDA,2000-02-02,0.745363,0.02812737082805953,0.02812737082805953
NVDA,2000-02-03,0.756849,0.015292413907140055,0.015292413907140055
NVDA,2000-02-04,0.775227,0.023992127749449442,0.023992127749449442
NVDA,2000-02-07,0.727087,-0.06410974944152349,0.06410974944152349
NVDA,2000-02-08,0.761444,0.046170490313602375,0.046170490313602375
NVDA,2000-02-09,0.782018,0.026661127619759487,0.026661127619759487
NVDA,2000-02-10,0.940319,0.18434142121280267,0.18434142121280267
NVDA,2000-02-11,0.9563,0.016852491959477838,0.016852491959477838
NVDA,2000-02-14,1.10772,0.14698745643456337,0.14698745643456337
NVDA,2000-02-15,1.06636,-0.03805286900640024,0.03805286900640024
NVDA,2000-02-16,1.11459,0.0442356444830699,0.0442356444830699
NVDA,2000-02-17,1.15355,0.03435751974488728,0.03435751974488728
NVDA,2000-02-18,1.28659,0.10915116351163529,0.10915116351163529
NVDA,2000-02-22,1.25214,-0.027141220028458604,0.027141220028458604
NVDA,2000-02-23,1.25903,0.005487495700926466,0.005487495700926466
NVDA,2000-02-24,1.24754,-0.009167970955833528,0.009167970955833528
NVDA,2000-02-25,1.16963,-0.06448615277852189,0.06448615277852189
NVDA,2000-02-28,1.16033,-0.007983012059881377,0.007983012059881377
NVDA,2000-02-29,1.22246,0.052160774575836816,0.052160774575836816
NVDA,2000-03-01,1.18792,-0.028661343389514735,0.028661343389514735
NVDA,2000-03-02,1.10772,-0.06990002979774566,0.06990002979774566
NVDA,2000-03-03,1.12609,0.016447606667469448,0.016447606667469448
NVDA,2000-03-06,1.11689,-0.008203418303861239,0.008203418303861239
NVDA,2000-03-08,1.60528,0.008614945094436771,0.008614945094436771
NVDA,2000-03-09,1.91738,0.17766147461949539,0.17766147461949539
NVDA,2000-03-10,2.25436,0.16190644811000882,0.16190644811000882
NVDA,2000-03-13,2.85392,0.2358273689031864,0.2358273689031864
NVDA,2000-03-15,2.01816,-0.04219576802568894,0.04219576802568894
NVDA,2000-03-16,1.80033,-0.11421622377866462,0.11421622377866462
NVDA,2000-03-17,1.9082,0.058190407903657974,0.058190407903657974
NVDA,2000-03-20,1.9082,0.0,0.0
NVDA,2000-03-21,1.81412,-0.050559887680675736,0.050559887680675736
NVDA,2000-03-22,1.8256,0.0063081984707414164,0.0063081984707414164
NVDA,2000-03-23,1.85777,0.017468143583027382,0.017468143583027382
NVDA,2000-03-24,1.78196,-0.04166296160112797,0.04166296160112797
NVDA,2000-03-27,1.66261,-0.06932522533500199,0.06932522533500199
NVDA,2000-03-28,1.53866,-0.07747674899990185,0.07747674899990185
NVDA,2000-03-29,1.43799,-0.06766560260091525,0.06766560260091525
NVDA,2000-03-30,1.4288,-0.006411374031656795,0.006411374031656795
NVDA,2000-03-31,1.61448,0.12217799226322541,0.12217799226322541
NVDA,2000-04-03,1.48845,-0.08127761335709975,0.08127761335709975
NVDA,2000-04-04,1.43339,-0.03769304191257813,0.03769304191257813
NVDA,2000-04-05,1.75211,0.20077850779776252,0.20077850779776252
NVDA,2000-04-06,1.83489,0.046163758274235266,0.046163758274235266
NVDA,2000-04-07,1.96096,0.06644961504428257,0.06644961504428257
NVDA,2000-04-10,1.78656,-0.09314216611006688,0.09314216611006688
NVDA,2000-04-11,1.68098,-0.060915026464110344,0.060915026464110344
NVDA,2000-04-12,1.5066,-0.10952150026629091,0.10952150026629091
NVDA,2000-04-13,1.44257,-0.043429211323644946,0.043429211323644946
NVDA,2000-04-14,1.31414,-0.09324378579783282,0.09324378579783282
NVDA,2000-04-17,1.38299,0.05106536271051039,0.05106536271051039
NVDA,2000-04-18,1.62586,0.16178908455922847,0.16178908455922847
NVDA,2000-04-19,1.54795,-0.049105431653433035,0.049105431653433035
NVDA,2000-04-20,1.54106,-0.0044609835682808486,0.0044609835682808486
NVDA,2000-04-24,1.46545,-0.05030812879767591,0.05030812879767591
NVDA,2000-04-25,1.62356,0.10245890653078825,0.10245890653078825
NVDA,2000-04-26,1.60758,-0.009891326459294483,0.009891326459294483
NVDA,2000-04-27,1.73842,0.07824671211610987,0.07824671211610987
NVDA,2000-04-28,1.70395,-0.02002756947231909,0.02002756947231909
NVDA,2000-05-01,1.75901,0.031802065533971004,0.031802065533971004
NVDA,2000-05-02,1.69028,-0.03985695510272313,0.03985695510272313
NVDA,2000-05-03,1.66261,-0.016505538912289546,0.016505538912289546
NVDA,2000-05-04,1.68328,0.012355614176348203,0.012355614176348203
NVDA,2000-05-05,1.7614,0.045364676440302225,0.045364676440302225
NVDA,2000-05-08,1.69717,-0.03714678937193411,0.03714678937193411
NVDA,2000-05-09,1.6717,-0.015121085290839928,0.015121085290839928
NVDA,2000-05-10,1.5066,-0.10398561631699083,0.10398561631699083
NVDA,2000-05-11,1.57083,0.041748685678395556,0.041748685678395556
NVDA,2000-05-12,1.52489,-0.0296818657775952,0.0296818657775952
NVDA,2000-05-15,1.62826,0.06558968367828458,0.06558968367828458
NVDA,2000-05-16,1.79574,0.09790523326484213,0.09790523326484213
NVDA,2000-05-17,2.11204,0.16223711180522188,0.16223711180522188
NVDA,2000-05-18,1.96784,-0.07071781054664301,0.07071781054664301
NVDA,2000-05-19,1.95176,-0.008204964899806398,0.008204964899806398
NVDA,2000-05-22,2.07759,0.06247703849660781,0.06247703849660781
NVDA,2000-05-23,2.06161,-0.007721337163035991,0.007721337163035991
NVDA,2000-05-24,2.03424,-0.013364946179821749,0.013364946179821749
NVDA,2000-05-25,2.00678,-0.013590837302816348,0.013590837302816348
NVDA,2000-05-26,2.01586,0.004514455890210249,0.004514455890210249
NVDA,2000-05-30,2.10057,0.04116283311743475,0.04116283311743475
NVDA,2000-05-31,2.18086,0.037510557950249476,0.037510557950249476
NVDA,2000-06-01,2.24289,0.028045918452187336,0.028045918452187336
NVDA,2000-06-02,2.51364,0.11396668895036598,0.11396668895036598
NVDA,2000-06-05,2.56847,0.02157848906458272,0.02157848906458272
NVDA,2000-06-06,2.44075,-0.051005021764476875,0.051005021764476875
NVDA,2000-06-07,2.33257,-0.04533470511648087,0.04533470511648087
NVDA,2000-06-08,2.35085,0.007806300878119048,0.007806300878119048
NVDA,2000-06-09,2.41647,0.0275308326913712,0.0275308326913712
NVDA,2000-06-12,2.35085,-0.02753083269137126,0.02753083269137126
NVDA,2000-06-13,2.42627,0.0315781337554482,0.0315781337554482
NVDA,2000-06-14,2.42377,-0.0010309194239287104,0.0010309194239287104
NVDA,2000-06-15,2.48617,0.025419194478200215,0.025419194478200215
NVDA,2000-06-16,2.8628,0.14105679318730377,0.14105679318730377
NVDA,2000-06-19,3.04029,0.06015273872287847,0.06015273872287847
NVDA,2000-06-20,2.99944,-0.01352730102813157,0.01352730102813157
NVDA,2000-06-21,3.30495,0.09699574001911805,0.09699574001911805
NVDA,2000-06-22,3.12588,-0.055705501049643696,0.055705501049643696
NVDA,2000-06-23,2.83076,-0.09917061670805999,0.09917061670805999
NVDA,2000-06-26,3.17132,0.11360267816421483,0.11360267816421483
NVDA,2000-06-27,2.72218,-0.15271487511258572,0.15271487511258572
NVDA,2000-06-28,2.61862,-0.03878556843876338,0.03878556843876338
NVDA,2000-06-29,2.24049,-0.1559528695066766,0.1559528695066766
NVDA,2000-06-30,2.42877,0.08069036441957805,0.08069036441957805
NVDA,2000-07-03,2.33726,-0.038405653251635315,0.038405653251635315
NVDA,2000-07-05,2.08449,-0.11445508209889554,0.11445508209889554
NVDA,2000-07-06,2.21302,0.05983387752002007,0.05983387752002007
NVDA,2000-07-07,2.22451,0.005178568112355083,0.005178568112355083
NVDA,2000-07-10,2.33955,0.05042193653772893,0.05042193653772893
NVDA,2000-07-11,2.52733,0.0772048063281411,0.0772048063281411
NVDA,2000-07-12,2.59864,0.02782482173995259,0.02782482173995259
NVDA,2000-07-13,2.84464,0.09044829053422374,0.09044829053422374
NVDA,2000-07-14,2.82106,-0.008323820938921223,0.008323820938921223
NVDA,2000-07-17,2.7908,-0.010784407764258885,0.010784407764258885
NVDA,2000-07-18,2.73537,-0.020061582995166347,0.020061582995166347
NVDA,2000-07-19,2.56147,-0.06568539764680874,0.06568539764680874
NVDA,2000-07-20,2.6306,0.02663064461157185,0.02663064461157185
NVDA,2000-07-21,2.66476,0.012902040224777651,0.012902040224777651
NVDA,2000-07-24,2.43845,-0.0887514057280147,0.0887514057280147
NVDA,2000-07-25,2.34625,-0.038544282630722716,0.038544282630722716
NVDA,2000-07-26,2.17167,-0.07732185209164395,0.07732185209164395
NVDA,2000-07-27,2.01586,-0.07445055347363695,0.07445055347363695
NVDA,2000-07-28,2.06381,0.02350788576519608,0.02350788576519608
NVDA,2000-07-31,2.29361,0.10557320641716628,0.10557320641716628
NVDA,2000-08-01,2.24746,-0.02032630588323948,0.02032630588323948
NVDA,2000-08-02,2.29361,0.02032630588323944,0.02032630588323944
NVDA,2000-08-03,2.39439,0.04300150560034084,0.04300150560034084
NVDA,2000-08-04,2.43845,0.018234090413300354,0.018234090413300354
NVDA,2000-08-07,2.6281,0.0748985600994909,0.0748985600994909
NVDA,2000-08-08,2.57097,-0.021977892044556708,0.021977892044556708
NVDA,2000-08-09,2.49316,-0.03073227741907769,0.03073227741907769
NVDA,2000-08-10,2.52313,0.011949212107500605,0.011949212107500605
NVDA,2000-08-11,2.46321,-0.024034816913086298,0.024034816913086298
NVDA,2000-08-14,2.48617,0.009277996315426468,0.009277996315426468
NVDA,2000-08-15,2.72218,0.09068965619509413,0.09068965619509413
NVDA,2000-08-16,2.7908,0.024895263192848602,0.024895263192848602
NVDA,2000-08-17,2.84464,0.01910822870318013,0.01910822870318013
NVDA,2000-08-18,2.94241,0.033792451662208026,0.033792451662208026
NVDA,2000-08-21,2.98835,0.015492422169942132,0.015492422169942132
NVDA,2000-08-22,2.70621,-0.09917226355930793,0.09917226355930793
