ticker,date,close
PEP,1990-10-19,8.50108
ROST,1990-10-19,0.122129
TXN,1990-10-19,1.0334
WDC,1990-10-19,3.0
WMT,1990-10-19,1.65938
XEL,1990-10-19,16.81
AAPL,1990-10-22,0.236857
ADBE,1990-10-22,1.51
ADI,1990-10-22,0.734034
ADP,1990-10-22,3.45854
ADSK,1990-10-22,5.17
AEP,1990-10-22,8.1026
AMAT,1990-10-22,0.243008
AMD,1990-10-22,2.0
AMGN,1990-10-22,1.43154
BKR,1990-10-22,28.12
CCEP,1990-10-22,2.28296
CDNS,1990-10-22,4.14
CMCSA,1990-10-22,0.833022
COST,1990-10-22,6.11927
CSCO,1990-10-22,0.0709858
CSX,1990-10-22,0.48007
CTAS,1990-10-22,3.79672
EA,1990-10-22,0.55
EXC,1990-10-22,2.08041
FAST,1990-10-22,0.167246
HON,1990-10-22,4.03055
INTC,1990-10-22,0.767774
KLAC,1990-10-22,1.06849
LRCX,1990-10-22,0.657957
MNST,1990-10-22,0.019177
MSFT,1990-10-22,0.628321
MU,1990-10-22,0.813587
PAYX,1990-10-22,0.346519
PCAR,1990-10-22,0.875723
PEP,1990-10-22,8.4606
ROST,1990-10-22,0.133189
TXN,1990-10-22,1.06987
WDC,1990-10-22,3.12
WMT,1990-10-22,1.73301
XEL,1990-10-22,16.81
AAPL,1990-10-23,0.235951
ADBE,1990-10-23,1.51
ADI,1990-10-23,0.749124
ADP,1990-10-23,3.41861
ADSK,1990-10-23,5.08
AEP,1990-10-23,7.99811
AMAT,1990-10-23,0.234819
AMD,1990-10-23,2.0
AMGN,1990-10-23,1.43154
BKR,1990-10-23,28.5
CCEP,1990-10-23,2.23973
CDNS,1990-10-23,4.22
CMCSA,1990-10-23,0.833022
COST,1990-10-23,6.07413
CSCO,1990-10-23,0.078105
CSX,1990-10-23,0.471234
CTAS,1990-10-23,3.74482
EA,1990-10-23,0.59
EXC,1990-10-23,2.06692
FAST,1990-10-23,0.172863
HON,1990-10-23,3.94534
INTC,1990-10-23,0.767774
KLAC,1990-10-23,1.05048
LRCX,1990-10-23,0.657957
MNST,1990-10-23,0.019177
MSFT,1990-10-23,0.628321
MU,1990-10-23,0.803627
PAYX,1990-10-23,0.346519
PCAR,1990-10-23,0.862742
PEP,1990-10-23,8.37345
ROST,1990-10-23,0.130961
TXN,1990-10-23,1.04838
WDC,1990-10-23,3.06
WMT,1990-10-23,1.7178
XEL,1990-10-23,16.38
AAPL,1990-10-24,0.231962
ADBE,1990-10-24,1.47
ADI,1990-10-24,0.734034
ADP,1990-10-24,3.38527
ADSK,1990-10-24,5.08
AEP,1990-10-24,7.99811
AMAT,1990-10-24,0.234819
AMD,1990-10-24,2.0
AMGN,1990-10-24,1.47661
BKR,1990-10-24,28.88
CCEP,1990-10-24,2.28296
CDNS,1990-10-24,4.14
CMCSA,1990-10-24,0.857044
COST,1990-10-24,6.07413
CSCO,1990-10-24,0.078105
CSX,1990-10-24,0.481051
CTAS,1990-10-24,3.70187
EA,1990-10-24,0.59
EXC,1990-10-24,2.08041
FAST,1990-10-24,0.17844
HON,1990-10-24,3.99234
INTC,1990-10-24,0.760644
KLAC,1990-10-24,1.06849
LRCX,1990-10-24,0.683971
MNST,1990-10-24,0.02
MSFT,1990-10-24,0.636363
MU,1990-10-24,0.783808
PAYX,1990-10-24,0.374066
PCAR,1990-10-24,0.854231
PEP,1990-10-24,8.32648
ROST,1990-10-24,0.126495
TXN,1990-10-24,1.01872
WDC,1990-10-24,3.0
WMT,1990-10-24,1.68996
XEL,1990-10-24,16.44
AAPL,1990-10-25,0.228313
ADBE,1990-10-25,1.44
ADI,1990-10-25,0.734034
ADP,1990-10-25,3.35253
ADSK,1990-10-25,4.82
AEP,1990-10-25,7.92714
AMAT,1990-10-25,0.234819
AMD,1990-10-25,2.07
AMGN,1990-10-25,1.45431
BKR,1990-10-25,28.88
CCEP,1990-10-25,2.28296
CDNS,1990-10-25,4.14
CMCSA,1990-10-25,0.825047
COST,1990-10-25,6.11927
CSCO,1990-10-25,0.078105
CSX,1990-10-25,0.46942
CTAS,1990-10-25,3.82231
EA,1990-10-25,0.59
EXC,1990-10-25,2.0216
FAST,1990-10-25,0.174769
HON,1990-10-25,3.94534
INTC,1990-10-25,0.739838
KLAC,1990-10-25,1.12838
LRCX,1990-10-25,0.657957
MNST,1990-10-25,0.018111
MSFT,1990-10-25,0.636363
MU,1990-10-25,0.763989
PAYX,1990-10-25,0.367152
PCAR,1990-10-25,0.854231
PEP,1990-10-25,8.28374
ROST,1990-10-25,0.130961
TXN,1990-10-25,1.01872
WDC,1990-10-25,2.88
WMT,1990-10-25,1.60622
XEL,1990-10-25,16.31
AAPL,1990-10-26,0.228313
ADBE,1990-10-26,1.38
ADI,1990-10-26,0.734034
ADP,1990-10-26,3.30598
ADSK,1990-10-26,4.77
AEP,1990-10-26,7.85774
AMAT,1990-10-26,0.243008
AMD,1990-10-26,2.07
AMGN,1990-10-26,1.43154
BKR,1990-10-26,28.75
CCEP,1990-10-26,2.30461
CDNS,1990-10-26,3.86
CMCSA,1990-10-26,0.801122
COST,1990-10-26,5.88569
CSCO,1990-10-26,0.0709858
CSX,1990-10-26,0.464953
CTAS,1990-10-26,3.70187
EA,1990-10-26,0.53
EXC,1990-10-26,2.00342
FAST,1990-10-26,0.174769
HON,1990-10-26,3.94534
INTC,1990-10-26,0.718836
KLAC,1990-10-26,1.05048
LRCX,1990-10-26,0.657957
MNST,1990-10-26,0.018111
MSFT,1990-10-26,0.620577
MU,1990-10-26,0.74417
PAYX,1990-10-26,0.360297
PCAR,1990-10-26,0.819444
PEP,1990-10-26,8.07356
ROST,1990-10-26,0.122129
TXN,1990-10-26,0.988949
WDC,1990-10-26,2.81
WMT,1990-10-26,1.56832
XEL,1990-10-26,16.19
AAPL,1990-10-29,0.227377
ADBE,1990-10-29,1.33
ADI,1990-10-29,0.734034
ADP,1990-10-29,3.30598
ADSK,1990-10-29,4.5
AEP,1990-10-29,7.81891
AMAT,1990-10-29,0.234819
AMD,1990-10-29,2.0
AMGN,1990-10-29,1.39439
BKR,1990-10-29,27.38
CCEP,1990-10-29,2.30461
CDNS,1990-10-29,3.75
CMCSA,1990-10-29,0.801122
COST,1990-10-29,5.81784
CSCO,1990-10-29,0.0709858
CSX,1990-10-29,0.439959
CTAS,1990-10-29,3.70187
EA,1990-10-29,0.49
EXC,1990-10-29,2.0216
FAST,1990-10-29,0.156173
HON,1990-10-29,3.94534
INTC,1990-10-29,0.705063
KLAC,1990-10-29,1.06849
LRCX,1990-10-29,0.631648
MNST,1990-10-29,0.018111
MSFT,1990-10-29,0.613032
MU,1990-10-29,0.763989
PAYX,1990-10-29,0.339626
PCAR,1990-10-29,0.802243
PEP,1990-10-29,7.8173
ROST,1990-10-29,0.124297
TXN,1990-10-29,0.959382
WDC,1990-10-29,2.88
WMT,1990-10-29,1.58349
XEL,1990-10-29,16.12
AAPL,1990-10-30,0.231095
ADBE,1990-10-30,1.37
ADI,1990-10-30,0.734034
ADP,1990-10-30,3.3259
ADSK,1990-10-30,4.67
AEP,1990-10-30,7.89116
AMAT,1990-10-30,0.234819
AMD,1990-10-30,2.0
AMGN,1990-10-30,1.46156
BKR,1990-10-30,27.25
CCEP,1990-10-30,2.34232
CDNS,1990-10-30,3.72
CMCSA,1990-10-30,0.801122
COST,1990-10-30,5.98355
CSCO,1990-10-30,0.0709858
CSX,1990-10-30,0.454263
CTAS,1990-10-30,3.67597
EA,1990-10-30,0.49
EXC,1990-10-30,2.06692
FAST,1990-10-30,0.158018
HON,1990-10-30,4.03055
INTC,1990-10-30,0.718836
KLAC,1990-10-30,1.06849
LRCX,1990-10-30,0.683971
MNST,1990-10-30,0.014915
MSFT,1990-10-30,0.628321
MU,1990-10-30,0.783808
PAYX,1990-10-30,0.346519
PCAR,1990-10-30,0.806396
PEP,1990-10-30,8.11542
ROST,1990-10-30,0.122129
TXN,1990-10-30,0.988949
WDC,1990-10-30,2.88
WMT,1990-10-30,1.58349
XEL,1990-10-30,16.38
AAPL,1990-10-31,0.234136
ADBE,1990-10-31,1.42
ADI,1990-10-31,0.719143
ADP,1990-10-31,3.3327
ADSK,1990-10-31,4.74
AEP,1990-10-31,7.89116
AMAT,1990-10-31,0.218611
AMD,1990-10-31,1.94
AMGN,1990-10-31,1.47661
BKR,1990-10-31,26.5
CCEP,1990-10-31,2.34232
CDNS,1990-10-31,3.61
CMCSA,1990-10-31,0.833022
COST,1990-10-31,5.88569
CSCO,1990-10-31,0.0709858
CSX,1990-10-31,0.439959
CTAS,1990-10-31,3.65901
EA,1990-10-31,0.48
EXC,1990-10-31,2.0985
FAST,1990-10-31,0.156173
HON,1990-10-31,3.92997
INTC,1990-10-31,0.726065
KLAC,1990-10-31,1.06849
LRCX,1990-10-31,0.657957
MNST,1990-10-31,0.02
MSFT,1990-10-31,0.620577
MU,1990-10-31,0.783808
PAYX,1990-10-31,0.346519
PCAR,1990-10-31,0.797825
PEP,1990-10-31,8.15532
ROST,1990-10-31,0.115435
TXN,1990-10-31,0.988949
WDC,1990-10-31,2.81
WMT,1990-10-31,1.5987
XEL,1990-10-31,16.31
AAPL,1990-11-01,0.231962
ADBE,1990-11-01,1.43
ADI,1990-11-01,0.704349
ADP,1990-11-01,3.35253
ADSK,1990-11-01,4.89
AEP,1990-11-01,8.06446
AMAT,1990-11-01,0.218611
AMD,1990-11-01,1.94
AMGN,1990-11-01,1.49177
BKR,1990-11-01,27.0
CCEP,1990-11-01,2.32076
CDNS,1990-11-01,3.69
CMCSA,1990-11-01,0.825047
COST,1990-11-01,5.93821
CSCO,1990-11-01,0.0709858
CSX,1990-11-01,0.444406
CTAS,1990-11-01,3.74482
EA,1990-11-01,0.52
EXC,1990-11-01,2.13015
FAST,1990-11-01,0.152421
HON,1990-11-01,3.96908
INTC,1990-11-01,0.726065
KLAC,1990-11-01,1.06849
LRCX,1990-11-01,0.727987
MNST,1990-11-01,0.023438
MSFT,1990-11-01,0.620577
MU,1990-11-01,0.793668
PAYX,1990-11-01,0.353432
PCAR,1990-11-01,0.780491
PEP,1990-11-01,8.201
ROST,1990-11-01,0.113147
TXN,1990-11-01,0.988949
WDC,1990-11-01,2.81
WMT,1990-11-01,1.61397
XEL,1990-11-01,16.69
AAPL,1990-11-02,0.241693
ADBE,1990-11-02,1.48
ADI,1990-11-02,0.704349
ADP,1990-11-02,3.41171
ADSK,1990-11-02,5.12
AEP,1990-11-02,8.17544
AMAT,1990-11-02,0.22679
AMD,1990-11-02,1.88
AMGN,1990-11-02,1.49177
BKR,1990-11-02,27.88
CCEP,1990-11-02,2.34232
CDNS,1990-11-02,4.0
CMCSA,1990-11-02,0.833022
COST,1990-11-02,6.11927
CSCO,1990-11-02,0.078105
CSX,1990-11-02,0.466616
CTAS,1990-11-02,3.65901
EA,1990-11-02,0.52
EXC,1990-11-02,2.14841
FAST,1990-11-02,0.158018
HON,1990-11-02,4.06937
INTC,1990-11-02,0.760644
KLAC,1990-11-02,1.05048
LRCX,1990-11-02,0.683971
MNST,1990-11-02,0.025569
MSFT,1990-11-02,0.636363
MU,1990-11-02,0.813587
PAYX,1990-11-02,0.374066
PCAR,1990-11-02,0.797825
PEP,1990-11-02,8.28374
ROST,1990-11-02,0.122129
TXN,1990-11-02,1.06987
WDC,1990-11-02,2.81
WMT,1990-11-02,1.65938
XEL,1990-11-02,16.75
AAPL,1990-11-05,0.252988
ADBE,1990-11-05,1.51
ADI,1990-11-05,0.704349
ADP,1990-11-05,3.40559
ADSK,1990-11-05,5.29
AEP,1990-11-05,8.19952
AMAT,1990-11-05,0.22679
AMD,1990-11-05,1.88
AMGN,1990-11-05,1.51406
BKR,1990-11-05,28.0
CCEP,1990-11-05,2.42878
CDNS,1990-11-05,3.92
CMCSA,1990-11-05,0.864921
COST,1990-11-05,6.31488
CSCO,1990-11-05,0.078105
CSX,1990-11-05,0.463189
CTAS,1990-11-05,3.65901
EA,1990-11-05,0.54
EXC,1990-11-05,2.14841
FAST,1990-11-05,0.174769
HON,1990-11-05,4.10828
INTC,1990-11-05,0.788678
KLAC,1990-11-05,1.05048
LRCX,1990-11-05,0.807116
MNST,1990-11-05,0.025569
MSFT,1990-11-05,0.644404
MU,1990-11-05,0.833407
PAYX,1990-11-05,0.380999
PCAR,1990-11-05,0.810754
PEP,1990-11-05,8.50108
ROST,1990-11-05,0.124297
TXN,1990-11-05,1.06287
WDC,1990-11-05,2.88
WMT,1990-11-05,1.6949
XEL,1990-11-05,16.56
AAPL,1990-11-06,0.255082
ADBE,1990-11-06,1.47
ADI,1990-11-06,0.704349
ADP,1990-11-06,3.39227
ADSK,1990-11-06,5.14
AEP,1990-11-06,8.16915
AMAT,1990-11-06,0.22679
AMD,1990-11-06,1.88
AMGN,1990-11-06,1.52178
BKR,1990-11-06,27.25
CCEP,1990-11-06,2.3638
CDNS,1990-11-06,4.0
CMCSA,1990-11-06,0.857044
COST,1990-11-06,6.40586
CSCO,1990-11-06,0.078105
CSX,1990-11-06,0.456829
CTAS,1990-11-06,3.70187
EA,1990-11-06,0.55
EXC,1990-11-06,2.14841
FAST,1990-11-06,0.182112
HON,1990-11-06,4.03055
INTC,1990-11-06,0.781743
KLAC,1990-11-06,1.03236
LRCX,1990-11-06,0.771904
MNST,1990-11-06,0.025569
MSFT,1990-11-06,0.628321
MU,1990-11-06,0.763989
PAYX,1990-11-06,0.380999
PCAR,1990-11-06,0.780491
PEP,1990-11-06,8.28374
ROST,1990-11-06,0.126495
TXN,1990-11-06,1.05528
WDC,1990-11-06,2.94
WMT,1990-11-06,1.65938
XEL,1990-11-06,16.5
AAPL,1990-11-07,0.252988
ADBE,1990-11-07,1.44
ADI,1990-11-07,0.719143
ADP,1990-11-07,3.37265
ADSK,1990-11-07,5.05
AEP,1990-11-07,7.94768
AMAT,1990-11-07,0.218611
AMD,1990-11-07,1.88
AMGN,1990-11-07,1.49919
BKR,1990-11-07,26.5
CCEP,1990-11-07,2.3638
CDNS,1990-11-07,3.89
CMCSA,1990-11-07,0.825047
COST,1990-11-07,6.26246
CSCO,1990-11-07,0.0709858
CSX,1990-11-07,0.453332
CTAS,1990-11-07,3.79672
EA,1990-11-07,0.52
EXC,1990-11-07,2.05784
FAST,1990-11-07,0.174769
HON,1990-11-07,3.99234
INTC,1990-11-07,0.746675
KLAC,1990-11-07,1.01455
LRCX,1990-11-07,0.807116
MNST,1990-11-07,0.023438
MSFT,1990-11-07,0.620577
MU,1990-11-07,0.73421
PAYX,1990-11-07,0.394846
PCAR,1990-11-07,0.76733
PEP,1990-11-07,8.07356
ROST,1990-11-07,0.124297
TXN,1990-11-07,1.05528
WDC,1990-11-07,2.56
WMT,1990-11-07,1.59105
XEL,1990-11-07,16.31
AAPL,1990-11-08,0.26239
ADBE,1990-11-08,1.45
ADI,1990-11-08,0.734034
ADP,1990-11-08,3.39227
ADSK,1990-11-08,5.14
AEP,1990-11-08,7.94768
AMAT,1990-11-08,0.210659
AMD,1990-11-08,1.94
AMGN,1990-11-08,1.49919
BKR,1990-11-08,27.0
CCEP,1990-11-08,2.38545
CDNS,1990-11-08,3.78
CMCSA,1990-11-08,0.793049
COST,1990-11-08,6.4508
CSCO,1990-11-08,0.0852144
CSX,1990-11-08,0.453332
CTAS,1990-11-08,3.79672
EA,1990-11-08,0.52
EXC,1990-11-08,2.08959
FAST,1990-11-08,0.174769
HON,1990-11-08,4.10828
INTC,1990-11-08,0.767774
KLAC,1990-11-08,1.03236
LRCX,1990-11-08,0.807116
MNST,1990-11-08,0.041667
MSFT,1990-11-08,0.620577
MU,1990-11-08,0.73421
PAYX,1990-11-08,0.415627
PCAR,1990-11-08,0.76733
PEP,1990-11-08,8.11542
ROST,1990-11-08,0.115435
TXN,1990-11-08,1.04838
WDC,1990-11-08,2.31
WMT,1990-11-08,1.6443
XEL,1990-11-08,15.62
AAPL,1990-11-09,0.270306
ADBE,1990-11-09,1.54
ADI,1990-11-09,0.704349
ADP,1990-11-09,3.43843
ADSK,1990-11-09,5.39
AEP,1990-11-09,8.05994
AMAT,1990-11-09,0.210659
AMD,1990-11-09,1.94
AMGN,1990-11-09,1.52931
BKR,1990-11-09,27.62
CCEP,1990-11-09,2.47161
CDNS,1990-11-09,3.89
CMCSA,1990-11-09,0.833022
COST,1990-11-09,6.73729
CSCO,1990-11-09,0.0852144
CSX,1990-11-09,0.458711
CTAS,1990-11-09,3.79672
EA,1990-11-09,0.53
EXC,1990-11-09,2.17128
FAST,1990-11-09,0.182112
HON,1990-11-09,4.15458
INTC,1990-11-09,0.781743
KLAC,1990-11-09,1.05048
LRCX,1990-11-09,0.807116
MNST,1990-11-09,0.036458
MSFT,1990-11-09,0.636363
MU,1990-11-09,0.73421
PAYX,1990-11-09,0.429591
PCAR,1990-11-09,0.776212
PEP,1990-11-09,8.28374
ROST,1990-11-09,0.115435
TXN,1990-11-09,1.05528
WDC,1990-11-09,2.31
WMT,1990-11-09,1.68236
XEL,1990-11-09,16.06
AAPL,1990-11-12,0.275789
ADBE,1990-11-12,1.66
ADI,1990-11-12,0.749124
ADP,1990-11-12,3.51782
ADSK,1990-11-12,5.61
AEP,1990-11-12,8.19952
AMAT,1990-11-12,0.243008
AMD,1990-11-12,2.32
AMGN,1990-11-12,1.56686
BKR,1990-11-12,26.75
CCEP,1990-11-12,2.40702
CDNS,1990-11-12,4.14
CMCSA,1990-11-12,0.888747
COST,1990-11-12,6.82766
CSCO,1990-11-12,0.0852144
CSX,1990-11-12,0.48007
CTAS,1990-11-12,3.7621
EA,1990-11-12,0.58
EXC,1990-11-12,2.17128
FAST,1990-11-12,0.183978
HON,1990-11-12,4.17784
INTC,1990-11-12,0.809583
KLAC,1990-11-12,1.06849
LRCX,1990-11-12,0.824524
MNST,1990-11-12,0.03776
MSFT,1990-11-12,0.675577
MU,1990-11-12,0.74417
PAYX,1990-11-12,0.436643
PCAR,1990-11-12,0.832486
PEP,1990-11-12,8.50108
ROST,1990-11-12,0.126495
TXN,1990-11-12,1.1293
WDC,1990-11-12,2.44
WMT,1990-11-12,1.72542
XEL,1990-11-12,16.31
AAPL,1990-11-13,0.274024
ADBE,1990-11-13,1.67
ADI,1990-11-13,0.719143
ADP,1990-11-13,3.51782
ADSK,1990-11-13,5.61
AEP,1990-11-13,8.09532
AMAT,1990-11-13,0.243008
AMD,1990-11-13,2.32
AMGN,1990-11-13,1.61163
BKR,1990-11-13,26.38
CCEP,1990-11-13,2.40702
CDNS,1990-11-13,4.19
CMCSA,1990-11-13,0.908832
COST,1990-11-13,6.78223
CSCO,1990-11-13,0.0852144
CSX,1990-11-13,0.477495
CTAS,1990-11-13,3.93443
EA,1990-11-13,0.59
EXC,1990-11-13,2.13493
FAST,1990-11-13,0.195191
HON,1990-11-13,4.20089
INTC,1990-11-13,0.823844
KLAC,1990-11-13,1.0864
LRCX,1990-11-13,0.877146
MNST,1990-11-13,0.036458
MSFT,1990-11-13,0.675577
MU,1990-11-13,0.853226
PAYX,1990-11-13,0.450372
PCAR,1990-11-13,0.841189
PEP,1990-11-13,8.58638
ROST,1990-11-13,0.126495
TXN,1990-11-13,1.1293
WDC,1990-11-13,2.44
WMT,1990-11-13,1.74815
XEL,1990-11-13,16.12
AAPL,1990-11-14,0.281561
ADBE,1990-11-14,1.73
ADI,1990-11-14,0.734034
ADP,1990-11-14,3.57749
ADSK,1990-11-14,5.67
AEP,1990-11-14,8.12904
AMAT,1990-11-14,0.251207
AMD,1990-11-14,2.38
AMGN,1990-11-14,1.64936
BKR,1990-11-14,26.88
CCEP,1990-11-14,2.47161
CDNS,1990-11-14,4.39
CMCSA,1990-11-14,0.920449
COST,1990-11-14,6.69175
CSCO,1990-11-14,0.0852144
CSX,1990-11-14,0.481051
CTAS,1990-11-14,3.93443
EA,1990-11-14,0.6
EXC,1990-11-14,2.12116
FAST,1990-11-14,0.200796
HON,1990-11-14,4.25526
INTC,1990-11-14,0.823844
KLAC,1990-11-14,1.0864
LRCX,1990-11-14,0.964978
MNST,1990-11-14,0.035156
MSFT,1990-11-14,0.683816
MU,1990-11-14,0.952521
PAYX,1990-11-14,0.443575
PCAR,1990-11-14,0.836837
PEP,1990-11-14,8.71284
ROST,1990-11-14,0.126495
TXN,1990-11-14,1.13659
WDC,1990-11-14,2.62
WMT,1990-11-14,1.75584
XEL,1990-11-14,16.12
AAPL,1990-11-15,0.274024
ADBE,1990-11-15,1.75
ADI,1990-11-15,0.719143
ADP,1990-11-15,3.53764
ADSK,1990-11-15,5.51
AEP,1990-11-15,8.09532
AMAT,1990-11-15,0.22679
AMD,1990-11-15,2.12
AMGN,1990-11-15,1.63431
BKR,1990-11-15,26.25
CCEP,1990-11-15,2.42878
CDNS,1990-11-15,4.39
CMCSA,1990-11-15,0.888747
COST,1990-11-15,6.69175
CSCO,1990-11-15,0.0923434
CSX,1990-11-15,0.483725
CTAS,1990-11-15,3.93443
EA,1990-11-15,0.59
EXC,1990-11-15,2.10327
FAST,1990-11-15,0.200796
HON,1990-11-15,4.35624
INTC,1990-11-15,0.795613
KLAC,1990-11-15,1.05048
LRCX,1990-11-15,0.982188
MNST,1990-11-15,0.033854
MSFT,1990-11-15,0.667833
MU,1990-11-15,0.932602
PAYX,1990-11-15,0.422599
PCAR,1990-11-15,0.849819
PEP,1990-11-15,8.62892
ROST,1990-11-15,0.148705
TXN,1990-11-15,1.09963
WDC,1990-11-15,2.62
WMT,1990-11-15,1.71028
XEL,1990-11-15,15.81
AAPL,1990-11-16,0.267315
ADBE,1990-11-16,1.54
ADI,1990-11-16,0.719143
ADP,1990-11-16,3.56446
ADSK,1990-11-16,5.58
AEP,1990-11-16,8.16915
AMAT,1990-11-16,0.218611
AMD,1990-11-16,2.12
AMGN,1990-11-16,1.64936
BKR,1990-11-16,25.62
CCEP,1990-11-16,2.47161
CDNS,1990-11-16,4.25
CMCSA,1990-11-16,0.888747
COST,1990-11-16,6.63903
CSCO,1990-11-16,0.0923434
CSX,1990-11-16,0.497901
CTAS,1990-11-16,4.02908
EA,1990-11-16,0.59
EXC,1990-11-16,2.08959
FAST,1990-11-16,0.211861
HON,1990-11-16,4.33999
INTC,1990-11-16,0.802549
KLAC,1990-11-16,0.996233
LRCX,1990-11-16,1.00009
MNST,1990-11-16,0.029948
MSFT,1990-11-16,0.667833
MU,1990-11-16,0.892864
PAYX,1990-11-16,0.422599
PCAR,1990-11-16,0.880015
PEP,1990-11-16,8.67411
ROST,1990-11-16,0.137575
TXN,1990-11-16,1.10692
WDC,1990-11-16,2.62
WMT,1990-11-16,1.74815
XEL,1990-11-16,15.94
AAPL,1990-11-19,0.277094
ADBE,1990-11-19,1.62
ADI,1990-11-19,0.734034
ADP,1990-11-19,3.58439
ADSK,1990-11-19,5.61
AEP,1990-11-19,8.12904
AMAT,1990-11-19,0.218611
AMD,1990-11-19,2.07
AMGN,1990-11-19,1.73159
BKR,1990-11-19,25.12
CCEP,1990-11-19,2.47161
CDNS,1990-11-19,4.31
CMCSA,1990-11-19,0.896721
COST,1990-11-19,6.8732
CSCO,1990-11-19,0.0923434
CSX,1990-11-19,0.499883
CTAS,1990-11-19,4.02908
EA,1990-11-19,0.58
EXC,1990-11-19,2.10327
FAST,1990-11-19,0.206354
HON,1990-11-19,4.3788
INTC,1990-11-19,0.809583
KLAC,1990-11-19,1.01455
LRCX,1990-11-19,1.0262
MNST,1990-11-19,0.03
MSFT,1990-11-19,0.683816
MU,1990-11-19,0.883104
PAYX,1990-11-19,0.422599
PCAR,1990-11-19,0.901933
PEP,1990-11-19,8.8398
ROST,1990-11-19,0.142021
TXN,1990-11-19,1.13659
WDC,1990-11-19,2.62
WMT,1990-11-19,1.7786
XEL,1990-11-19,15.94
AAPL,1990-11-20,0.270306
ADBE,1990-11-20,1.54
ADI,1990-11-20,0.719143
ADP,1990-11-20,3.57749
ADSK,1990-11-20,5.36
AEP,1990-11-20,8.05994
AMAT,1990-11-20,0.22679
AMD,1990-11-20,2.07
AMGN,1990-11-20,1.67928
BKR,1990-11-20,25.0
CCEP,1990-11-20,2.49327
CDNS,1990-11-20,4.19
CMCSA,1990-11-20,0.844837
COST,1990-11-20,6.8732
CSCO,1990-11-20,0.0923434
CSX,1990-11-20,0.510582
CTAS,1990-11-20,4.08068
EA,1990-11-20,0.56
EXC,1990-11-20,2.08959
FAST,1990-11-20,0.20441
HON,1990-11-20,4.31703
INTC,1990-11-20,0.795613
KLAC,1990-11-20,1.01455
LRCX,1990-11-20,1.00009
MNST,1990-11-20,0.029948
MSFT,1990-11-20,0.667833
MU,1990-11-20,0.883104
PAYX,1990-11-20,0.408879
PCAR,1990-11-20,0.854231
PEP,1990-11-20,8.67411
ROST,1990-11-20,0.137575
TXN,1990-11-20,1.12161
WDC,1990-11-20,2.5
WMT,1990-11-20,1.7786
XEL,1990-11-20,15.88
AAPL,1990-11-21,0.274842
ADBE,1990-11-21,1.52
ADI,1990-11-21,0.734034
ADP,1990-11-21,3.64395
ADSK,1990-11-21,5.48
AEP,1990-11-21,8.12904
AMAT,1990-11-21,0.218611
AMD,1990-11-21,2.12
AMGN,1990-11-21,1.67166
BKR,1990-11-21,25.25
CCEP,1990-11-21,2.49327
CDNS,1990-11-21,4.11
CMCSA,1990-11-21,0.844837
COST,1990-11-21,7.11386
CSCO,1990-11-21,0.0923434
CSX,1990-11-21,0.507908
CTAS,1990-11-21,4.11531
EA,1990-11-21,0.5
EXC,1990-11-21,2.10327
FAST,1990-11-21,0.206354
HON,1990-11-21,4.3788
INTC,1990-11-21,0.788678
KLAC,1990-11-21,0.996233
LRCX,1990-11-21,1.06102
MNST,1990-11-21,0.026042
MSFT,1990-11-21,0.675577
MU,1990-11-21,0.932602
PAYX,1990-11-21,0.415627
PCAR,1990-11-21,0.862742
PEP,1990-11-21,8.75647
ROST,1990-11-21,0.137575
TXN,1990-11-21,1.20322
WDC,1990-11-21,2.5
WMT,1990-11-21,1.77102
XEL,1990-11-21,15.94
AAPL,1990-11-23,0.277094
ADBE,1990-11-23,1.51
ADI,1990-11-23,0.734034
ADP,1990-11-23,3.62403
ADSK,1990-11-23,5.48
AEP,1990-11-23,8.12904
AMAT,1990-11-23,0.22679
AMD,1990-11-23,2.0
AMGN,1990-11-23,1.67166
BKR,1990-11-23,24.88
CCEP,1990-11-23,2.49327
CDNS,1990-11-23,4.08
CMCSA,1990-11-23,0.825047
COST,1990-11-23,7.1594
CSCO,1990-11-23,0.0923434
CSX,1990-11-23,0.502656
CTAS,1990-11-23,4.07234
EA,1990-11-23,0.52
EXC,1990-11-23,2.15301
FAST,1990-11-23,0.211861
HON,1990-11-23,4.33999
INTC,1990-11-23,0.767774
KLAC,1990-11-23,0.996233
LRCX,1990-11-23,1.07012
MNST,1990-11-23,0.026042
MSFT,1990-11-23,0.675577
MU,1990-11-23,1.0318
PAYX,1990-11-23,0.401818
PCAR,1990-11-23,0.862742
PEP,1990-11-23,8.71284
ROST,1990-11-23,0.142021
TXN,1990-11-23,1.2248
WDC,1990-11-23,2.56
WMT,1990-11-23,1.77102
XEL,1990-11-23,16.0
AAPL,1990-11-26,0.279757
ADBE,1990-11-26,1.51
ADI,1990-11-26,0.734034
ADP,1990-11-26,3.56446
ADSK,1990-11-26,5.67
AEP,1990-11-26,8.09532
AMAT,1990-11-26,0.22679
AMD,1990-11-26,2.07
AMGN,1990-11-26,1.70891
BKR,1990-11-26,25.62
CCEP,1990-11-26,2.51522
CDNS,1990-11-26,4.03
CMCSA,1990-11-26,0.888747
COST,1990-11-26,7.20443
CSCO,1990-11-26,0.0923434
CSX,1990-11-26,0.488996
CTAS,1990-11-26,4.07234
EA,1990-11-26,0.45
EXC,1990-11-26,2.12116
FAST,1990-11-26,0.211861
HON,1990-11-26,4.33999
